Customer Id,Recency,Frequency,Monetary,Diversity,Recency_z,Frequency_z,Monetary_z,Cluster,Customer Classify
332,161,4,1901.169994,6,-0.258802275,0.23429727,0.091253817,0,Potential Customer
333,160,5,2073.290045,6,-0.26444987,0.645688724,0.206543425,0,Potential Customer
334,97,6,1783.139992,9,-0.620248355,1.057080178,0.012194854,0,Potential Customer
335,190,10,5172.240086,11,-0.09502202,2.702645995,2.282284946,3,Loyal Customer
336,145,5,2683.81002,10,-0.349163795,0.645688724,0.615482467,0,Potential Customer
337,162,4,1957.200035,7,-0.25315468,0.23429727,0.128783909,0,Potential Customer
338,100,4,1635.910019,6,-0.60330557,0.23429727,-0.08642286,0,Potential Customer
340,599,3,805.7099991,3,2.214844334,-0.177094184,-0.642508189,2,Churn Customer
341,126,9,6395.098848,12,-0.4564681,2.291254541,3.101381309,3,Loyal Customer
342,156,6,3743.120056,8,-0.28704025,1.057080178,1.325030474,3,Loyal Customer
343,191,5,3249.000057,9,-0.089374425,0.645688724,0.994058569,0,Potential Customer
344,196,3,1987.850014,8,-0.06113645,-0.177094184,0.149313906,0,Potential Customer
345,363,6,2642.310051,8,0.882011914,1.057080178,0.58768492,0,Potential Customer
346,404,3,1282.930016,5,1.113563309,-0.177094184,-0.322856245,2,Churn Customer
347,195,4,2133.910042,5,-0.066784045,0.23429727,0.247147966,0,Potential Customer
348,351,3,2041.500012,7,0.814240774,-0.177094184,0.185249796,0,Potential Customer
349,482,5,2271.570045,9,1.554075719,0.645688724,0.339355514,2,Churn Customer
350,405,3,1559.519985,6,1.119210904,-0.177094184,-0.137590501,2,Churn Customer
351,105,7,3927.960033,10,-0.575067595,1.468471633,1.448840155,3,Loyal Customer
352,294,7,2078.82003,10,0.492327859,1.468471633,0.210247525,0,Potential Customer
353,128,5,2728.380035,7,-0.44517291,0.645688724,0.645336395,0,Potential Customer
354,131,10,4099.150036,13,-0.428230125,2.702645995,1.563506797,3,Loyal Customer
355,246,3,1700.330009,6,0.221243299,-0.177094184,-0.043273004,0,Potential Customer
356,125,8,2891.230011,8,-0.462115695,1.879863087,0.754416713,3,Loyal Customer
357,454,6,2112.200001,9,1.395943059,1.057080178,0.232606127,2,Churn Customer
358,99,4,2443.570038,8,-0.608953165,0.23429727,0.454564705,0,Potential Customer
359,116,5,3846.910019,9,-0.51294405,0.645688724,1.394551161,3,Loyal Customer
361,142,6,2027.560032,8,-0.36610658,1.057080178,0.175912506,0,Potential Customer
362,648,1,993.4200172,5,2.491576489,-0.999877092,-0.516776094,2,Churn Customer
363,104,6,3007.450001,10,-0.58071519,1.057080178,0.832263292,0,Potential Customer
364,136,9,4950.980101,10,-0.39999215,2.291254541,2.134080382,3,Loyal Customer
365,601,2,1052.560005,6,2.226139524,-0.588485638,-0.477162894,2,Churn Customer
366,471,4,3000.050041,9,1.491952174,0.23429727,0.827306644,2,Churn Customer
367,421,3,1089.890015,4,1.209572424,-0.177094184,-0.452158473,2,Churn Customer
368,94,5,3565.850048,10,-0.63719114,0.645688724,1.206291317,0,Potential Customer
369,224,5,2940.170021,9,0.096996209,0.645688724,0.787197755,0,Potential Customer
370,156,6,2376.060028,8,-0.28704025,1.057080178,0.409345089,0,Potential Customer
371,92,6,4454.690025,10,-0.64848633,1.057080178,1.801654915,3,Loyal Customer
372,189,2,1408.750008,7,-0.100669615,-0.588485638,-0.238579384,1,New Customer
373,142,7,4623.230057,10,-0.36610658,1.468471633,1.914546551,3,Loyal Customer
374,180,5,2932.810011,9,-0.15149797,0.645688724,0.782267866,0,Potential Customer
375,303,4,2128.630036,10,0.543156214,0.23429727,0.243611307,0,Potential Customer
376,155,7,4324.980037,11,-0.292687845,1.468471633,1.714772454,3,Loyal Customer
377,364,7,4015.220028,10,0.887659509,1.468471633,1.507288724,3,Loyal Customer
378,96,4,2408.240032,6,-0.62589595,0.23429727,0.430899928,0,Potential Customer
379,177,5,2862.73,8,-0.168440755,0.645688724,0.73532681,0,Potential Customer
380,648,5,1713.420012,7,2.491576489,0.645688724,-0.034505047,2,Churn Customer
381,381,4,2225.660027,6,0.983668624,0.23429727,0.308604024,0,Potential Customer
382,93,5,3632.469978,5,-0.642838735,0.645688724,1.250914739,0,Potential Customer
383,286,7,4270.450043,8,0.447147099,1.468471633,1.678247123,3,Loyal Customer
384,108,5,3167.11005,9,-0.55812481,0.645688724,0.939206931,0,Potential Customer
385,648,3,1078.830002,4,2.491576489,-0.177094184,-0.459566701,2,Churn Customer
386,484,2,1008.950016,8,1.565370909,-0.588485638,-0.506373776,2,Churn Customer
387,258,6,3026.460041,8,0.289014439,1.057080178,0.844996614,0,Potential Customer
388,394,7,4730.870123,9,1.057087359,1.468471633,1.986646118,3,Loyal Customer
389,295,3,1001.66,4,0.497975454,-0.177094184,-0.511256782,0,Potential Customer
390,237,4,3024.740036,11,0.170414944,0.23429727,0.843844519,0,Potential Customer
391,363,6,3077.570038,9,0.882011914,1.057080178,0.879231159,0,Potential Customer
392,274,4,1626.829998,8,0.379375959,0.23429727,-0.092504848,0,Potential Customer
393,453,4,1406.099987,9,1.390295464,0.23429727,-0.240354424,2,Churn Customer
394,141,6,3869.159988,11,-0.371754175,1.057080178,1.409454656,3,Loyal Customer
395,158,2,306.859993,3,-0.27574506,-0.588485638,-0.976648351,1,New Customer
396,349,6,4374.529999,9,0.802945584,1.057080178,1.747962053,3,Loyal Customer
397,487,4,2059.860016,9,1.582313694,0.23429727,0.197547711,2,Churn Customer
398,209,5,2287.609993,5,0.012282284,0.645688724,0.350099407,0,Potential Customer
399,288,2,844.2799835,4,0.458442289,-0.588485638,-0.616673207,1,New Customer
400,193,5,3048.190025,10,-0.078079235,0.645688724,0.859551812,0,Potential Customer
401,644,2,531.699997,3,2.468986109,-0.588485638,-0.826045816,2,Churn Customer
402,542,2,1371.300022,3,1.892931419,-0.588485638,-0.263664167,2,Churn Customer
403,91,4,1801.720041,8,-0.654133925,0.23429727,0.024640159,0,Potential Customer
404,179,5,1945.230009,11,-0.157145565,0.645688724,0.120766136,0,Potential Customer
405,286,3,1522.940006,4,0.447147099,-0.177094184,-0.162092536,0,Potential Customer
406,214,5,2043.410004,6,0.040520259,0.645688724,0.186529149,0,Potential Customer
407,241,4,3050.650051,8,0.193005324,0.23429727,0.861199589,0,Potential Customer
408,470,7,4588.920052,11,1.486304579,1.468471633,1.891564993,3,Loyal Customer
409,272,6,2306.590004,8,0.368080769,1.057080178,0.362812615,0,Potential Customer
410,109,6,3569.080032,12,-0.552477215,1.057080178,1.208454828,3,Loyal Customer
411,221,4,2985.620041,9,0.080053424,0.23429727,0.817641129,0,Potential Customer
412,116,3,1546.999992,8,-0.51294405,-0.177094184,-0.145976654,0,Potential Customer
413,648,1,611.3200073,3,2.491576489,-0.999877092,-0.772714669,2,Churn Customer
415,322,4,2920.540032,8,0.650460519,0.23429727,0.774049178,0,Potential Customer
416,544,4,2429.780007,7,1.904226609,0.23429727,0.445327854,2,Churn Customer
417,304,2,714.3100033,5,0.548803809,-0.588485638,-0.703729816,2,Churn Customer
418,176,3,1360.300018,5,-0.17408835,-0.177094184,-0.2710322,0,Potential Customer
419,95,6,2289.120029,9,-0.631543545,1.057080178,0.35111086,0,Potential Customer
420,250,6,3444.940071,7,0.243833679,1.057080178,1.125303287,3,Loyal Customer
421,423,3,1491.220013,6,1.220867614,-0.177094184,-0.183339251,2,Churn Customer
422,191,3,2345.980049,7,-0.089374425,-0.177094184,0.38919689,0,Potential Customer
423,648,2,1193.529991,5,2.491576489,-0.588485638,-0.382738251,2,Churn Customer
424,141,6,3471.830044,9,-0.371754175,1.057080178,1.143314753,3,Loyal Customer
425,248,6,2636.430027,10,0.232538489,1.057080178,0.583746357,0,Potential Customer
426,103,4,1780.819988,7,-0.586362785,0.23429727,0.010640867,0,Potential Customer
427,444,3,2479.520004,7,1.339467109,-0.177094184,0.478644744,2,Churn Customer
428,247,4,2109.880016,8,0.226890894,0.23429727,0.231052153,0,Potential Customer
429,146,4,2181.97002,9,-0.3435162,0.23429727,0.279339544,0,Potential Customer
430,192,9,3929.870035,10,-0.08372683,2.291254541,1.450119514,3,Loyal Customer
431,594,3,926.3900128,6,2.186606359,-0.177094184,-0.561674193,2,Churn Customer
432,387,3,1184.020012,7,1.017554194,-0.177094184,-0.389108233,2,Churn Customer
433,146,7,4542.720039,10,-0.3435162,1.468471633,1.860619259,3,Loyal Customer
434,212,7,4411.590067,10,0.029225069,1.468471633,1.772785662,3,Loyal Customer
435,191,6,3473.750046,9,-0.089374425,1.057080178,1.14460081,3,Loyal Customer
436,373,5,4317.690048,9,0.938487864,0.645688724,1.709889466,3,Loyal Customer
437,275,10,5790.33004,10,0.385023554,2.702645995,2.696294518,3,Loyal Customer
438,345,4,2905.300015,8,0.780355204,0.23429727,0.763841096,0,Potential Customer
439,478,7,4129.030058,12,1.531485339,1.468471633,1.583521061,3,Loyal Customer
440,365,6,3821.970057,8,0.893307104,1.057080178,1.377845853,3,Loyal Customer
441,107,4,2850.670048,9,-0.563772405,0.23429727,0.727248802,0,Potential Customer
442,161,8,3569.53999,10,-0.258802275,1.879863087,1.208762917,3,Loyal Customer
443,92,7,3461.100056,12,-0.64848633,1.468471633,1.136127582,3,Loyal Customer
444,272,6,3246.710033,7,0.368080769,1.057080178,0.992524664,3,Loyal Customer
445,220,5,3485.850044,9,0.074405829,0.645688724,1.152705642,0,Potential Customer
446,279,4,1859.530025,9,0.407613934,0.23429727,0.063362495,0,Potential Customer
447,117,4,2671.070038,8,-0.507296455,0.23429727,0.606948961,0,Potential Customer
448,121,3,457.2499848,3,-0.484706075,-0.177094184,-0.875913991,1,New Customer
449,225,3,1700.220013,7,0.102643804,-0.177094184,-0.043346682,0,Potential Customer
450,107,11,6395.098848,11,-0.563772405,3.114037449,3.101381309,3,Loyal Customer
451,648,2,1449.11002,5,2.491576489,-0.588485638,-0.211545405,2,Churn Customer
452,188,6,4307.520023,11,-0.10631721,1.057080178,1.703077371,3,Loyal Customer
453,314,5,2685.740013,10,0.605279759,0.645688724,0.616775217,0,Potential Customer
454,195,7,2395.840027,7,-0.066784045,1.468471633,0.422594146,0,Potential Customer
455,146,7,4670.480085,11,-0.3435162,1.468471633,1.946195608,3,Loyal Customer
456,185,3,925.1800004,5,-0.123259995,-0.177094184,-0.562484684,0,Potential Customer
457,99,6,2939.500011,11,-0.608953165,1.057080178,0.786748969,0,Potential Customer
458,133,5,2817.840027,8,-0.416934935,0.645688724,0.705258568,0,Potential Customer
459,391,3,1165.290024,5,1.040144574,-0.177094184,-0.401653971,2,Churn Customer
460,223,4,2196.300007,8,0.091348614,0.23429727,0.288938069,0,Potential Customer
461,335,4,1653.770004,9,0.723879254,0.23429727,-0.074459868,0,Potential Customer
462,216,3,1838.390036,6,0.051815449,-0.177094184,0.049202488,0,Potential Customer
463,150,5,2834.820019,9,-0.32092582,0.645688724,0.716632121,0,Potential Customer
464,279,5,1942.329971,8,0.407613934,0.645688724,0.11882363,0,Potential Customer
465,119,8,4872.160065,11,-0.496001265,1.879863087,2.081285075,3,Loyal Customer
466,648,1,723.1300163,5,2.491576489,-0.999877092,-0.697821987,2,Churn Customer
467,119,10,6146.540089,12,-0.496001265,2.702645995,2.934891455,3,Loyal Customer
468,310,8,6395.098848,12,0.582689379,1.879863087,3.101381309,3,Loyal Customer
470,193,3,809.2800026,4,-0.078079235,-0.177094184,-0.640116926,1,New Customer
471,149,5,2360.169993,6,-0.326573415,0.645688724,0.398701611,0,Potential Customer
472,156,5,2537.330032,9,-0.28704025,0.645688724,0.517367109,0,Potential Customer
473,118,4,3345.570034,8,-0.50164886,0.23429727,1.058743159,0,Potential Customer
474,314,6,2302.35,11,0.605279759,1.057080178,0.359972571,0,Potential Customer
475,184,6,1896.499992,9,-0.12890759,1.057080178,0.088125752,0,Potential Customer
476,113,2,1548.960037,5,-0.529886835,-0.588485638,-0.144663775,1,New Customer
477,117,6,2414.600052,8,-0.507296455,1.057080178,0.435160003,0,Potential Customer
478,98,5,3270.290009,9,-0.61460076,0.645688724,1.008319024,0,Potential Customer
479,641,2,1418.239983,3,2.452043324,-0.588485638,-0.232222801,2,Churn Customer
480,331,2,1260.010014,5,0.701288874,-0.588485638,-0.338208542,2,Churn Customer
481,177,6,3520.080067,11,-0.168440755,1.057080178,1.175633627,3,Loyal Customer
482,100,11,5968.390072,10,-0.60330557,3.114037449,2.81556285,3,Loyal Customer
483,393,8,4761.320055,12,1.051439764,1.879863087,2.007042119,3,Loyal Customer
484,648,3,1728.800026,6,2.491576489,-0.177094184,-0.024203191,2,Churn Customer
485,304,1,739.960022,2,0.548803809,-0.999877092,-0.686548898,1,New Customer
486,217,7,2979.620026,10,0.057463044,1.468471633,0.813622193,3,Loyal Customer
487,425,7,3313.700022,10,1.232162804,1.468471633,1.037395958,3,Loyal Customer
488,302,6,1853.700001,7,0.537508619,1.057080178,0.059457423,0,Potential Customer
489,237,5,2062.839993,8,0.170414944,0.645688724,0.199543761,0,Potential Customer
490,155,5,3228.820038,7,-0.292687845,0.645688724,0.980541571,0,Potential Customer
491,186,3,1746.240028,5,-0.1176124,-0.177094184,-0.012521513,0,Potential Customer
492,527,5,2391.04002,8,1.808217494,0.645688724,0.419379001,2,Churn Customer
493,648,1,608.7699889,3,2.491576489,-0.999877092,-0.774422724,2,Churn Customer
494,99,7,3732.560036,9,-0.608953165,1.468471633,1.317957152,3,Loyal Customer
495,213,5,2654.830021,8,0.034872664,0.645688724,0.596071058,0,Potential Customer
496,202,5,2706.000038,7,-0.02725088,0.645688724,0.630345805,0,Potential Customer
497,152,7,2282.930004,8,-0.30963063,1.468471633,0.346964652,0,Potential Customer
498,648,3,2178.780031,8,2.491576489,-0.177094184,0.277202823,2,Churn Customer
499,516,4,1983.970009,7,1.746093949,0.23429727,0.146714997,2,Churn Customer
500,648,4,1516.000004,7,2.491576489,0.23429727,-0.166741095,2,Churn Customer
501,233,3,1452.080032,7,0.147824564,-0.177094184,-0.209556028,0,Potential Customer
502,105,9,4653.440044,9,-0.575067595,2.291254541,1.934781833,3,Loyal Customer
503,534,4,2779.070019,9,1.847750659,0.23429727,0.679289606,2,Churn Customer
504,181,4,2051.420006,5,-0.145850375,0.23429727,0.191894416,0,Potential Customer
505,438,5,2897.709991,9,1.305581539,0.645688724,0.75875714,0,Potential Customer
506,274,3,1259.390007,5,0.379375959,-0.177094184,-0.338623835,0,Potential Customer
507,554,4,2059.390034,5,1.960702559,0.23429727,0.197232907,2,Churn Customer
508,103,4,2376.970032,8,-0.586362785,0.23429727,0.409954629,0,Potential Customer
509,197,4,2036.810005,8,-0.055488855,0.23429727,0.182108332,0,Potential Customer
510,311,5,3493.990086,8,0.588336974,0.645688724,1.158158012,0,Potential Customer
511,296,5,3231.03006,8,0.503623049,0.645688724,0.982021889,0,Potential Customer
512,148,7,4184.350067,9,-0.33222101,1.468471633,1.62057556,3,Loyal Customer
513,648,1,790.2099952,5,2.491576489,-0.999877092,-0.652890415,2,Churn Customer
514,241,7,4258.920044,13,0.193005324,1.468471633,1.670524089,3,Loyal Customer
515,242,5,2419.320055,7,0.198652919,0.645688724,0.438321559,0,Potential Customer
516,167,4,2114.650034,8,-0.224916705,0.23429727,0.23424721,0,Potential Customer
517,281,7,3485.45005,13,0.418909124,1.468471633,1.152437718,3,Loyal Customer
518,248,6,2735.600034,9,0.232538489,1.057080178,0.650172501,0,Potential Customer
519,648,1,326.8799973,2,2.491576489,-0.999877092,-0.963238534,2,Churn Customer
520,144,3,1328.779983,8,-0.35481139,-0.177094184,-0.292144978,0,Potential Customer
521,368,5,3334.170067,7,0.910249889,0.645688724,1.051107222,0,Potential Customer
522,648,2,965.4500122,3,2.491576489,-0.588485638,-0.535510988,2,Churn Customer
523,221,4,2128.300026,7,0.080053424,0.23429727,0.24339026,0,Potential Customer
524,552,3,1926.10001,7,1.949407369,-0.177094184,0.107952462,2,Churn Customer
525,93,5,2706.630032,7,-0.642838735,0.645688724,0.630767788,0,Potential Customer
526,648,2,1625.23003,5,2.491576489,-0.588485638,-0.09357654,2,Churn Customer
527,218,3,2125.220009,7,0.063110639,-0.177094184,0.2413272,0,Potential Customer
528,222,5,3006.890038,9,0.085701019,0.645688724,0.831888217,0,Potential Customer
529,329,5,2397.750019,10,0.689993684,0.645688724,0.423873499,0,Potential Customer
530,128,2,603.3599853,3,-0.44517291,-0.588485638,-0.778046458,1,New Customer
531,371,7,4170.550007,10,0.927192674,1.468471633,1.611331991,3,Loyal Customer
532,554,6,3060.780022,11,1.960702559,1.057080178,0.867984855,2,Churn Customer
533,304,3,3283.230076,8,0.548803809,-0.177094184,1.016986551,0,Potential Customer
534,201,7,3963.050041,11,-0.032898475,1.468471633,1.472344176,3,Loyal Customer
535,115,4,2237.670052,6,-0.518591645,0.23429727,0.31664859,0,Potential Customer
536,648,2,1070.669998,6,2.491576489,-0.588485638,-0.465032442,2,Churn Customer
537,144,5,2609.420044,9,-0.35481139,0.645688724,0.565654506,0,Potential Customer
538,214,5,4193.650024,10,0.040520259,0.645688724,1.626804865,3,Loyal Customer
539,192,7,3381.900024,7,-0.08372683,1.468471633,1.083077746,3,Loyal Customer
540,648,2,1365.210011,6,2.491576489,-0.588485638,-0.267743385,2,Churn Customer
541,219,4,1614.200022,7,0.068758234,0.23429727,-0.10096467,0,Potential Customer
542,137,9,5276.600059,13,-0.394344555,2.291254541,2.352187438,3,Loyal Customer
543,93,4,3313.899994,9,-0.642838735,0.23429727,1.037529904,0,Potential Customer
544,107,4,2398.120041,8,-0.563772405,0.23429727,0.424121347,0,Potential Customer
545,559,3,1235.660011,4,1.988940534,-0.177094184,-0.354518682,2,Churn Customer
546,235,3,1455.71999,4,0.159119754,-0.177094184,-0.207117908,0,Potential Customer
547,163,3,2366.150028,8,-0.247507085,-0.177094184,0.402707164,0,Potential Customer
548,214,8,4924.470093,11,0.040520259,1.879863087,2.116323425,3,Loyal Customer
549,119,5,3529.410072,8,-0.496001265,0.645688724,1.181883059,0,Potential Customer
550,235,8,3701.010048,8,0.159119754,1.879863087,1.29682431,3,Loyal Customer
551,132,6,3868.050064,8,-0.42258253,1.057080178,1.408711205,3,Loyal Customer
552,389,6,3894.750095,12,1.028849384,1.057080178,1.426595444,3,Loyal Customer
553,252,7,3203.60004,9,0.255128869,1.468471633,0.963648689,3,Loyal Customer
554,236,6,2783.550043,8,0.164767349,1.057080178,0.68229042,0,Potential Customer
555,140,4,1991.400005,7,-0.37740177,0.23429727,0.151691764,0,Potential Customer
556,176,3,1555.580028,5,-0.17408835,-0.177094184,-0.140229567,0,Potential Customer
557,458,4,2320.550028,6,1.418533439,0.23429727,0.37216333,2,Churn Customer
558,152,7,3670.460037,9,-0.30963063,1.468471633,1.276361275,3,Loyal Customer
559,576,3,1644.440014,7,2.084949649,-0.177094184,-0.080709291,2,Churn Customer
560,226,3,1761.05002,8,0.108291399,-0.177094184,-0.002601471,0,Potential Customer
561,260,6,3128.500061,7,0.300309629,1.057080178,0.913345153,0,Potential Customer
562,388,3,1157.930039,2,1.023201789,-0.177094184,-0.406583843,2,Churn Customer
563,335,6,2210.870018,7,0.723879254,1.057080178,0.298697367,0,Potential Customer
564,214,8,4996.290077,11,0.040520259,1.879863087,2.164429952,3,Loyal Customer
565,604,3,1960.340019,6,2.243082309,-0.177094184,0.130887136,2,Churn Customer
566,173,3,1074.130011,10,-0.191031135,-0.177094184,-0.462714854,0,Potential Customer
567,183,3,2032.640011,8,-0.134555185,-0.177094184,0.179315182,0,Potential Customer
568,128,6,3889.700031,9,-0.44517291,1.057080178,1.423212806,3,Loyal Customer
569,106,11,4611.900047,9,-0.56942,3.114037449,1.906957474,3,Loyal Customer
570,400,4,1652.990032,6,1.090972929,0.23429727,-0.07498231,2,Churn Customer
571,648,2,304.7699966,2,2.491576489,-0.588485638,-0.978048274,2,Churn Customer
572,102,4,2490.38003,8,-0.59201038,0.23429727,0.485919016,0,Potential Customer
573,448,2,1775.830029,6,1.362057489,-0.588485638,0.007298488,2,Churn Customer
574,271,2,1267.000031,6,0.362433174,-0.588485638,-0.333526482,0,Potential Customer
